O.S;;Código;Descrição;Código;Descrição;Código;Descrição;;;Código;Descrição;;Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;;Descrição da O.S
165532546;Andamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/08/2025 06:00;07/08/2025 06:01;;0;"A_OT_P_MEC_1,00_0,10 - Inspeção realizada no sistema de ar pneumático, trocar valvula silenciador do filtro do sistema pneumático, está quebrado. 8184341_1   Material disponível na sala de aprovisionamento retirado keller
"
165532611;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/08/2025 06:00;07/08/2025 06:01;;0;"M_SS_P_MEC_1,00_1 - Inspeção realizada no eixo dianteiro, trocar terminal 90° do conjunto de terminal de direção  do 1° eixo dianteiro LE, está com folga 8177862_1  
"
165533496;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;11/08/2025 06:52;11/08/2025 08:00;;0;"A_OT_P_MEC_1,00_0,10 - Inspeção realizada no sistema de ar pneumático, trocar valvula silenciador do filtro do sistema pneumático, está quebrado. 8184341_1 frente 206
"
165534424;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD , estão com fadigas 8155513_4; 8118288_6;  8155449_4; 8155450_4   
"
165534425;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"M_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD  , estão com fadigas  8118288_6;  frente 207
"
165534430;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98297;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_OT_P_MEC_1_1,00 - Inspeção realizada no sistema da direção. Trocar o terminal reto  L/D do 1° eixo dianteiro esta com folga 8174983_1
"
165534431;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98297;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;12/08/2025 06:00;12/08/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema de direção, trocar cilindro de direção, está com vazamento 8160039_1  
"
165535268;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;14/08/2025 06:00;14/08/2025 06:01;;0;"A_TR_S_MEC_2_2,00 - Inspeção realizada na transmissão, Relato do operador de dificuldade de engate no 2° e 6° velocidade da transmissão, necessário recolher para manutenção da transmissão  frente 205
"
165535278;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;14/08/2025 06:00;14/08/2506 06:00;;0;"A_SS_P_MEC_2_2,00 - Inspeção realizada no sistema de suspeção, colocar porca do grampo de molas L/D do 2° eixo direcional, está faltando 8129020_4
"
165535287;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98390;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;14/08/2025 06:00;14/08/2025 06:01;;0;"A_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD e LE  , estão com fadigas  8118288_6;  frente 205 
"
165535288;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98418;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;14/08/2025 06:00;14/08/2025 06:01;;0;"A_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD e LE  , estão com fadigas  8118288_6; 8155449_4; 8155450_4 frente 205 
"
165535291;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98418;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;14/08/2025 06:00;14/08/2025 06:01;;0;"A_SS_P_MEC_2,00_2,00 - Inspeção realizada no sistema da cabine.Trocar o tirante do retrovisor L/D .Está quebrado.    8158854_1
"
165536159;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98410;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;15/08/2025 06:00;15/08/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E e L/D.     8177610_2. USAR PARAFUSO DO CAMINHÃO OFICINA    
"
165536755;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98390;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;16/08/2025 06:00;16/08/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema hidráulico, trocar visor do reservatório hidráulico, está com vazamento 8186757_1
"
165536761;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;16/08/2025 06:00;16/08/2025 06:01;;0;"A_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD e LE  , estão com fadigas  8118288_6;  frente 205 
"
165536763;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;16/08/2025 06:00;16/08/2025 06:01;;0;"A_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD e LE  , estão com fadigas  8118288_6;  frente 205 
"
165536771;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98293;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;16/08/2025 06:00;16/08/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar parafusos do  jumelos e chapas do 1° eixo dianteiro LD  , estão com porcas soldadas ; 8155449_4; 8155450_4; 8155513_2  frente 205
"
165536774;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98370;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;16/08/2025 06:00;16/08/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E.     8177610_1; 8194662_1; 8194661_1. 
"
165536776;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;16/08/2025 06:00;16/08/2025 06:01;;0;"A_OT_P_MEC_1_1,00 - Inspeção realizada na estrurutra, trocar suporte do purificador de ar, está quebrado, já foi soldado e precisa trocar 8194682_1
"
165538738;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;20/08/2025 06:00;20/08/2025 06:30;;0;"A_SS_P_MEC_2_4,00 - Inspeção realizada no 1° eixo dianteiro, trocar mola LE, está quebrada 8186758_1; 8128986_2; 8118288_3; 8129020_4  frente 207  NECESSÁRIO CALÇAR O EIXO 
"
165538758;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;20/08/2025 06:00;20/08/2025 06:01;;0;"A_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD e LE  , estão com fadigas  8118288_6;  frente 206  Material disponível na sala de aprovisionamento 
"
165538759;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;20/08/2025 06:00;20/08/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E.     8177610_1; 8194662_1; 8194661_1.  
"
165539207;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98296;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;20/08/2025 06:00;20/08/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada na cabine, trocar suporte de estribo L/D, está quebrado 8143945_1; 8143941_1; 8149861_1;  8153620_1    
"
165539224;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;21/08/2025 06:00;21/08/2025 06:01;;0;"A_SS_P_1,00_1,00 - Inspeção realizada no sistema de cabine. Trocar borracha de portaL/E, esta danificada e entrando terra na cabine.  8189821_1    8141665_1   
"
165539228;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98376;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;21/08/2025 06:00;21/08/2025 06:01;;0;"A_SS_P_1,00_1,00 - Inspeção realizada no sistema do kit incêndio. Trocar o manômetro do kit spuma.Está quebrado. 6060801_1. 6012077_10               NECESSARIO LEVAR REBITADEIRA  
"
165539830;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98416;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema de direção, trocar cilindro de direção, está com vazamento 8160039_1   
"
165539836;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98398;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_MT_P_MEC_2_2,00  - Inspeção realizada no motor diesel, trocar mangueiras de admissão entrada/saída inter cooler, estão com atrito e estão rasgadas 8186591_1; 8186535_1; 8186591_1
"
165539839;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98404;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_MT_P_MEC_2_2,00  - Inspeção realizada no motor diesel, trocar mangueiras de admissão entrada do coletor, está com atrito a proteção lateral 8186535_1
"
165539843;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98404;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_SS_P_MEC_2_4,00 - Inspeção realizada no 1° eixo dianteiro, trocar 3° mola LE, está quebrada 8186758_1; 8128986_2(P5); 8118288_3(P5); 8129020_4  frente 207  NECESSÁRIO CALÇAR O EIXO 
"
165539847;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98388;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_MT_P_MEC_2_2,00  - Inspeção realizada no motor diesel, trocar mangueiras de admissão entrada/saída inter cooler, estão com atrito e estão rasgadas 8186591_1; 8186535_1; 8186591_1

"
165539848;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98388;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E.     8177610_1; 8194662_1; 8194661_1.  
"
165539849;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98388;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_VZ_P_MEC_0,10_1 - Inspeção realizada no motor diesel -Trocar tampa de abastecimento de óleo  tampa do enchimento de oleo no motor, esta com a tampa danificada e vazando 8159588_01   
"
165539853;Andamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E e L/D.     8177610_(P5) 8194662_2(P5); 8194661_2.  (P5)Materail disponivel  na sala de aprovisionamento - MATERIAL LIBERADO NA SALA DO APROVISIONAMENTO.RETIRADO KELLER 
"
165539858;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;22/08/2025 06:00;22/08/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD , estão com fadigas 8155513_4(P5); 8118288_6(P5);  8155449_4; 8155450_4 (P5) - Material disponível na Sala de Aprovisionamento
"
165542644;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_SS_P_1,00_1,00 - Inspeção realizada no sistema de cabine. Trocar borracha de portaL/E, esta danificada e entrando terra na cabine.  8189821_1    8141665_1   
"
165542645;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98372;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_SS_P_MEC_2_2,00 - Inspeção realizada na cabine, trocar conjunto completo do retrovisor L/D, está quebrado 8176953_1 
"
165542648;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98394;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_MT_P_MEC_2_2,00  - Inspeção realizada no motor diesel, trocar mangueiras de admissão entrada/saída inter cooler, estão com atrito e estão rasgadas 8186591_1; 8186535_1; 8186591_1
"
165542649;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98394;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_OT_P_MEC_2_1,00 - Inspeção realizada no eixo dianteiro, trocar coifa do cilindro de direção, está rasgada 8191518_2; 8191527_2; 8174974_2   
"
165542650;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98394;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E.     8177610_1; 8194662_1; 8194661_1.  
"
165542652;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98297;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E.     8177610_2; 8194662_2; 8194661_2.  
"
165542653;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98297;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_SS_P_MEC_2_2,00 - Inspeção realizada na cabine, trocar conjunto completo do retrovisor L/D, está quebrado 8176953_1 

"
165542654;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98297;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;27/08/2025 06:00;27/08/2025 06:01;;0;"A_OT_P_MEC_1,00_0,10 - Inspeção realizada no sistema de ar pneumático, trocar valvula silenciador do filtro do sistema pneumático, está quebrado. 8184341_1
"
165544753;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98378;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;30/08/2025 06:01;30/08/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada no chassi, trocar suporte de fixação elástica LD do implemento ao chassi posicionado atras do puruficador de ar, suporte está trincado  8183349_1; 8187143_1; 8184689_1; 8155330_1; 8187153_1;8187144_1; 8155329_1;     
"
165547428;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98400;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;05/09/2025 06:00;05/09/2025 06:30;;0;"A_SS_P_MEC_2_4,00 - Inspeção realizada no 1° eixo dianteiro, trocar 3° mola LD, está quebrada 8186758_1(P5); 8128986_2(P5); 8118288_3; 8129020_4  (P5)  NECESSÁRIO CALÇAR O EIXOMaterial disponível na sala de aprovisionamento 
"
165547430;Programada;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;05/09/2025 06:00;05/09/2025 06:01;;0;"A_SS_P_MEC_1_2,00 - Inspeção realizada no chassi, colocar parafusos de fixação do suporte LD do tanque diesel, está faltando 8184734_1; 8184703_1;      Material disponível na sala de aprovisionamento 
"
165547431;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;05/09/2025 06:00;05/09/2025 06:01;;0;"A_VZ_P_MEC_2_8,00 - Inspeção realizada no eixo traseiro, corrigir vazamento na flange do prolongador do 1° eixo traseiro LD, está com vazamento devido a quebra de parafuso,Parafusos trocados .as permanece o vazamento do lubrificante . 6015111_1; 6031339_1; 8174937_10; 8099354_1; 6031339_1; 8194221_1(P5)(aguardando cadastro)  NECESSÁRIO TORQUIMETRO. APLICAR TORQUE DE 300 N.M. E ESPERAR O TEMPO DE CURA DO ADESEIVO, NECESSARIO RECOLHER O EQUIPAMENTO E CALCAR O EIXO  E DESMONTAR O CUBO REDUTOR NO CAMPO. 
"
165547433;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98295;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;05/09/2025 06:00;05/09/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema de direção, trocar cilindro de direção, está com vazamento 8160039_1   
"
165547438;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98296;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;05/09/2025 06:00;05/09/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/D.     8177610_1; 8194662_1; 8194661_1.  

"
165548079;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98293;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;05/09/2025 06:00;05/09/2025 06:01;;0;"A_SS_P_MEC_1,00_1 - Inspeção realizada no eixo dianteiro, trocar terminais  90° da barra ( SUPERIOR CURTA LADO ESQUERDO ) de direção  do 1° eixo dianteiro LE, está com folga 8177862_1; 8178943 
"
165549287;Andamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_VZ_P_MEC_2_3,00 - Inspeção realizada no eixo traseiro, corrigir vazamento na flange do prolongador do 2° eixo traseiro LD, está com vazamento devido a quebra de parafuso,Parafusos trocados .as permanece o vazamento do lubrificante . 6015111_1(P5); 6031339_1; 8174937_10(P5); 8099354_1(P5); 6031339_1; 8194221_1( P5 )  NECESSÁRIO TORQUIMETRO. APLICAR TORQUE DE 300 N.M. E ESPERAR O TEMPO DE CURA DO ADESEIVO, NECESSARIO RECOLHER O EQUIPAMENTO E CALCAR O EIXO  E DESMONTAR O CUBO REDUTOR NO CAMPO. .   RETIRADO  KELLER
"
165549289;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98388;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_SS_P_ELE_1_1,00 - Inspeção realizada na parte elétrica, trocar lanterna traseira LD, está quebrada 8025615_1  DIRECIOANAR PARA OS RAFAEL DOMINGUES   
"
165549291;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98396;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/D.     8177610_1; 8194662_1; 8194661_1.  
"
165549293;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98296;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_2_4,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 1° eixo dianteiro LD e LE  , estão com fadigas  8118288_6; 
"
165549294;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98396;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD , estão com fadigas 8155513_4; 8118288_6;  8155449_4; 8155450_4    
"
165549295;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98396;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada na estrutura, trocar estribo LD completo, está quebrado 8140729_1; 8140728_1; 8191216_1; 8149861_1; 8153620_1; 8143945_1; 8143941
"
165549299;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98380;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_2_1,00 - Inspeção realizada no eixo dianteiro, trocar coifa do cilindro de direção, está rasgada 8191518_2; 8191527_2; 8174974_2   
"
165549303;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98380;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD , estão com fadigas 8155513_4; 8118288_6;  8155449_4; 8155450_4    
"
165549305;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98414;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_1_0,30 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/E e L/D.     8177610_4; 8194662_4; 8194661_4.  
"
165549325;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98404;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;08/09/2025 06:00;08/09/2025 06:01;;0;"A_OT_P_MEC_2_1,00 - Inspeção realizada no eixo dianteiro, trocar coifa do cilindro de direção LE , está rasgada 8191518_1; 8191527_1; 8174974_1     
"
